No.,Time,Source,Destination,Protocol,Length,Info
5525,44.854492,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=647035 Ack=1967725 Win=908544 Len=1400 [TCP PDU reassembled in 5525]
5526,44.854492,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5527,44.854681,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=648891 Ack=1967725 Win=908544 Len=1400 [TCP PDU reassembled in 5529]
5528,44.854681,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=650291 Ack=1967725 Win=908544 Len=1400 [TCP PDU reassembled in 5529]
5529,44.854681,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=651691 Ack=1967725 Win=908544 Len=1400 [TCP PDU reassembled in 5529]
5530,44.854681,192.168.2.13,172.64.155.209,TLSv1.3,509,Application Data
5531,44.854764,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1967725 Ack=490594 Win=1015808 Len=1460 [TCP PDU reassembled in 5560]
5532,44.854795,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=653546 Ack=1969185 Win=908544 Len=0
5533,44.85548,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1969185 Ack=490594 Win=1015808 Len=1460 [TCP PDU reassembled in 5560]
5534,44.855527,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=653546 Ack=1970645 Win=908544 Len=0
5535,44.856873,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=653546 Ack=1970645 Win=908544 Len=1400 [TCP PDU reassembled in 5537]
5536,44.856873,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=654946 Ack=1970645 Win=908544 Len=1400 [TCP PDU reassembled in 5537]
5537,44.856873,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=656346 Ack=1970645 Win=908544 Len=1400 [TCP PDU reassembled in 5537]
5538,44.856873,192.168.2.13,172.64.155.209,TLSv1.3,509,Application Data
5539,44.857158,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=658201 Ack=1970645 Win=908544 Len=1400 [TCP PDU reassembled in 5541]
5540,44.857158,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=659601 Ack=1970645 Win=908544 Len=1400 [TCP PDU reassembled in 5541]
5541,44.857158,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=661001 Ack=1970645 Win=908544 Len=1400 [TCP PDU reassembled in 5541]
5542,44.857158,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5543,44.857397,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1970645 Ack=490594 Win=1015808 Len=1460 [TCP PDU reassembled in 5560]
5544,44.857429,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=662857 Ack=1972105 Win=908544 Len=0
5545,44.857699,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=662857 Ack=1972105 Win=908544 Len=1400 [TCP PDU reassembled in 5547]
5546,44.857699,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=664257 Ack=1972105 Win=908544 Len=1400 [TCP PDU reassembled in 5547]
5547,44.857699,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=665657 Ack=1972105 Win=908544 Len=1400 [TCP PDU reassembled in 5547]
5548,44.857699,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5549,44.859025,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1972105 Ack=490594 Win=1015808 Len=1460 [TCP PDU reassembled in 5560]
5550,44.859073,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=667513 Ack=1973565 Win=908544 Len=0
5551,44.860585,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=667513 Ack=1973565 Win=908544 Len=1400 [TCP PDU reassembled in 5553]
5552,44.860585,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=668913 Ack=1973565 Win=908544 Len=1400 [TCP PDU reassembled in 5553]
5553,44.860585,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=670313 Ack=1973565 Win=908544 Len=1400 [TCP PDU reassembled in 5553]
5554,44.860585,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5555,44.861137,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1973565 Ack=490594 Win=1015808 Len=1460 [TCP PDU reassembled in 5560]
5556,44.861182,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1975025 Win=908544 Len=0
5557,44.86318,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1975025 Ack=490594 Win=1015808 Len=1460 [TCP PDU reassembled in 5560]
5558,44.863271,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1976485 Win=908544 Len=0
5559,44.863729,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1976485 Ack=490594 Win=1015808 Len=1460 [TCP PDU reassembled in 5560]
5560,44.863789,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1977945 Win=908544 Len=0
5561,44.866963,172.64.155.209,192.168.2.13,TLSv1.3,400,Application Data
5562,44.867221,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1978291 Win=908032 Len=0
5563,44.867874,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1978291 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5591]
5564,44.867947,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1979751 Win=908544 Len=0
5565,44.869874,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1979751 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5591]
5566,44.869927,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1981211 Win=908544 Len=0
5567,44.870255,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1981211 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5591]
5568,44.870287,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1982671 Win=908544 Len=0
5569,44.871228,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1982671 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5591]
5570,44.871331,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1984131 Win=908544 Len=0
5571,44.871821,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1984131 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5591]
5572,44.871865,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1985591 Win=908544 Len=0
5573,44.872575,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1985591 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5591]
5574,44.872704,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1987051 Win=908544 Len=0
5575,44.872912,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1987051 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5591]
5576,44.872967,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1988511 Win=908544 Len=0
5577,44.873495,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1988511 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5591]
5578,44.873549,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1989971 Win=908544 Len=0
5579,44.874251,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1989971 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5591]
5580,44.874425,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1991431 Win=908544 Len=0
5581,44.874773,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1991431 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5591]
5582,44.8748,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=672169 Ack=1992891 Win=908544 Len=0
5583,44.875224,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=672169 Ack=1992891 Win=908544 Len=1400 [TCP PDU reassembled in 5585]
5584,44.875224,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=673569 Ack=1992891 Win=908544 Len=1400 [TCP PDU reassembled in 5585]
5585,44.875224,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=674969 Ack=1992891 Win=908544 Len=1400 [TCP PDU reassembled in 5585]
5586,44.875224,192.168.2.13,172.64.155.209,TLSv1.3,509,Application Data
5587,44.875418,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=676824 Ack=1992891 Win=908544 Len=1400 [TCP PDU reassembled in 5589]
5588,44.875418,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=678224 Ack=1992891 Win=908544 Len=1400 [TCP PDU reassembled in 5589]
5589,44.875418,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=679624 Ack=1992891 Win=908544 Len=1400 [TCP PDU reassembled in 5589]
5590,44.875418,192.168.2.13,172.64.155.209,TLSv1.3,509,Application Data
5591,44.875861,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1992891 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5591]
5592,44.875861,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
5593,44.8759,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=681479 Ack=1995811 Win=908544 Len=0
5594,44.876298,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1995811 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5617]
5595,44.876325,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=681479 Ack=1997271 Win=908544 Len=0
5596,44.877816,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1997271 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5617]
5597,44.877858,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=681479 Ack=1998731 Win=908544 Len=0
5598,44.879577,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=1998731 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5617]
5599,44.879665,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=681479 Ack=2000191 Win=908544 Len=0
5600,44.880319,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2000191 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5617]
5601,44.880383,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=681479 Ack=2001651 Win=908544 Len=0
5602,44.88085,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2001651 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5617]
5603,44.88096,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=681479 Ack=2003111 Win=908544 Len=0
5604,44.881876,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2003111 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5617]
5605,44.881967,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=681479 Ack=2004571 Win=908544 Len=0
5606,44.882251,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=681479 Ack=2004571 Win=908544 Len=1400 [TCP PDU reassembled in 5608]
5607,44.882251,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=682879 Ack=2004571 Win=908544 Len=1400 [TCP PDU reassembled in 5608]
5608,44.882251,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=684279 Ack=2004571 Win=908544 Len=1400 [TCP PDU reassembled in 5608]
5609,44.882251,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5610,44.882882,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2004571 Ack=491994 Win=1015808 Len=1460 [TCP PDU reassembled in 5617]"
5611,44.883206,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=686135 Ack=2006031 Win=908544 Len=0
5612,44.883683,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2006031 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5617]
5613,44.883969,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=686135 Ack=2007491 Win=908544 Len=0
5614,44.884064,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2007491 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5617]
5615,44.884094,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=686135 Ack=2008951 Win=908544 Len=0
5616,44.884828,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2008951 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5617]
5617,44.884875,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=686135 Ack=2010411 Win=908544 Len=0
5618,44.885529,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
5619,44.885567,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=686135 Ack=2011871 Win=908544 Len=0
5620,44.886664,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=686135 Ack=2011871 Win=908544 Len=1400 [TCP PDU reassembled in 5622]
5621,44.886664,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=687535 Ack=2011871 Win=908544 Len=1400 [TCP PDU reassembled in 5622]
5622,44.886664,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=688935 Ack=2011871 Win=908544 Len=1400 [TCP PDU reassembled in 5622]
5623,44.886664,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5624,44.886911,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=690791 Ack=2011871 Win=908544 Len=1400 [TCP PDU reassembled in 5626]
5625,44.886911,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=692191 Ack=2011871 Win=908544 Len=1400 [TCP PDU reassembled in 5626]
5626,44.886911,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=693591 Ack=2011871 Win=908544 Len=1400 [TCP PDU reassembled in 5626]
5627,44.886911,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5628,44.888578,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=695447 Ack=2011871 Win=908544 Len=1400 [TCP PDU reassembled in 5630]
5629,44.888578,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=696847 Ack=2011871 Win=908544 Len=1400 [TCP PDU reassembled in 5630]
5630,44.888578,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=698247 Ack=2011871 Win=908544 Len=1400 [TCP PDU reassembled in 5630]
5631,44.888578,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5632,44.88859,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2011871 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5667]
5633,44.888686,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=700103 Ack=2013331 Win=908544 Len=0
5634,44.889364,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2013331 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5667]
5635,44.891272,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2014791 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5667]
5636,44.891758,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=700103 Ack=2016251 Win=908544 Len=1400 [TCP PDU reassembled in 5638]
5637,44.891758,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=701503 Ack=2016251 Win=908544 Len=1400 [TCP PDU reassembled in 5638]
5638,44.891758,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=702903 Ack=2016251 Win=908544 Len=1400 [TCP PDU reassembled in 5638]
5639,44.891758,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5640,44.891993,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=704759 Ack=2016251 Win=908544 Len=1400 [TCP PDU reassembled in 5642]
5641,44.891993,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=706159 Ack=2016251 Win=908544 Len=1400 [TCP PDU reassembled in 5642]
5642,44.891993,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=707559 Ack=2016251 Win=908544 Len=1400 [TCP PDU reassembled in 5642]
5643,44.891993,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5644,44.892285,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2016251 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5667]
5645,44.892843,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2017711 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5667]
5646,44.89373,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2019171 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5667]
5647,44.894502,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2020631 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5667]
5648,44.895467,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2022091 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5667]
5649,44.895543,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=709415 Ack=2023551 Win=908544 Len=0
5650,44.896469,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=709415 Ack=2023551 Win=908544 Len=1400 [TCP PDU reassembled in 5652]
5651,44.896469,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=710815 Ack=2023551 Win=908544 Len=1400 [TCP PDU reassembled in 5652]
5652,44.896469,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=712215 Ack=2023551 Win=908544 Len=1400 [TCP PDU reassembled in 5652]
5653,44.896469,192.168.2.13,172.64.155.209,TLSv1.3,509,Application Data
5654,44.896855,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=714070 Ack=2023551 Win=908544 Len=1400 [TCP PDU reassembled in 5656]
5655,44.896855,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=715470 Ack=2023551 Win=908544 Len=1400 [TCP PDU reassembled in 5656]
5656,44.896855,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=716870 Ack=2023551 Win=908544 Len=1400 [TCP PDU reassembled in 5656]
5657,44.896855,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5658,44.896888,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2023551 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5667]
5659,44.897603,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=718726 Ack=2025011 Win=908544 Len=1400 [TCP PDU reassembled in 5661]
5660,44.897603,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=720126 Ack=2025011 Win=908544 Len=1400 [TCP PDU reassembled in 5661]
5661,44.897603,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=721526 Ack=2025011 Win=908544 Len=1400 [TCP PDU reassembled in 5661]
5662,44.897603,192.168.2.13,172.64.155.209,TLSv1.3,509,Application Data
5663,44.897928,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=723381 Ack=2025011 Win=908544 Len=1400 [TCP PDU reassembled in 5665]
5664,44.897928,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=724781 Ack=2025011 Win=908544 Len=1400 [TCP PDU reassembled in 5665]
5665,44.897928,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=726181 Ack=2025011 Win=908544 Len=1400 [TCP PDU reassembled in 5665]
5666,44.897928,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5667,44.898368,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2025011 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5667]
5668,44.898844,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
5669,44.900862,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=728037 Ack=2027931 Win=908544 Len=1400 [TCP PDU reassembled in 5671]
5670,44.900862,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=729437 Ack=2027931 Win=908544 Len=1400 [TCP PDU reassembled in 5671]
5671,44.900862,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=730837 Ack=2027931 Win=908544 Len=1400 [TCP PDU reassembled in 5671]
5672,44.900862,192.168.2.13,172.64.155.209,TLSv1.3,509,Application Data
5673,44.90133,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2027931 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5698]
5674,44.902532,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=732692 Ack=2029391 Win=908544 Len=1400 [TCP PDU reassembled in 5676]
5675,44.902532,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=734092 Ack=2029391 Win=908544 Len=1400 [TCP PDU reassembled in 5676]
5676,44.902532,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=735492 Ack=2029391 Win=908544 Len=1400 [TCP PDU reassembled in 5676]
5677,44.902532,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5678,44.902671,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2029391 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5698]
5679,44.902774,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=737348 Ack=2030851 Win=908544 Len=1400 [TCP PDU reassembled in 5681]
5680,44.902774,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=738748 Ack=2030851 Win=908544 Len=1400 [TCP PDU reassembled in 5681]
5681,44.902774,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=740148 Ack=2030851 Win=908544 Len=1400 [TCP PDU reassembled in 5681]
5682,44.902774,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5683,44.904865,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2030851 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5698]
5684,44.904916,192.168.2.13,172.64.155.209,TCP,54,57745  >  443 [ACK] Seq=742004 Ack=2032311 Win=908544 Len=0
5685,44.905552,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=742004 Ack=2032311 Win=908544 Len=1400 [TCP PDU reassembled in 5687]
5686,44.905552,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=743404 Ack=2032311 Win=908544 Len=1400 [TCP PDU reassembled in 5687]
5687,44.905552,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=744804 Ack=2032311 Win=908544 Len=1400 [TCP PDU reassembled in 5687]
5688,44.905552,192.168.2.13,172.64.155.209,TLSv1.3,509,Application Data
5689,44.90577,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=746659 Ack=2032311 Win=908544 Len=1400 [TCP PDU reassembled in 5691]
5690,44.90577,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=748059 Ack=2032311 Win=908544 Len=1400 [TCP PDU reassembled in 5691]
5691,44.90577,192.168.2.13,172.64.155.209,TCP,1454,57745  >  443 [ACK] Seq=749459 Ack=2032311 Win=908544 Len=1400 [TCP PDU reassembled in 5691]
5692,44.90577,192.168.2.13,172.64.155.209,TLSv1.3,510,Application Data
5693,44.905909,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2032311 Ack=493394 Win=1015808 Len=1460 [TCP PDU reassembled in 5698]"
